,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
15905,J. Tomlinson,"LWB, LM",60,England,21,2000-06-09,English League Championship,167,71,2000,10,9,4
15915,B. Knight,RW,60,England,19,2002-06-14,English League One,176,72,2002,10,14,4
15946,J. Norris,LB,60,England,18,2003-04-04,English Premier League,178,73,2003,8,4,3
15952,L. McCormick,GK,59,England,37,1983-08-15,English League One,183,88,1983,12,15,4
15953,J. Lillis,GK,59,England,34,1987-06-24,English League Two,183,79,1987,10,24,4
15962,M. Cullen,ST,59,England,29,1992-04-21,English League Two,175,75,1992,8,21,3
15963,J. Mustoe,LB,59,England,30,1991-01-28,Rep. Ireland Airtricity League,176,77,1991,5,28,2
15971,T. Sho-Silva,ST,59,England,26,1995-03-27,English League Two,183,75,1995,7,27,3
15975,C. Brown,"RWB, LWB",59,England,29,1991-10-02,English League Two,175,69,1991,2,2,1
15980,W. Figueira,"LM, ST",59,England,26,1995-03-17,Rep. Ireland Airtricity League,182,85,1995,7,17,3
15985,S. Moore,GK,59,England,26,1994-09-08,English League Championship,187,72,1994,1,8,1
15987,C. Baker-Richardson,ST,59,England,25,1995-12-05,English League Two,188,73,1995,4,5,2
15992,A. Fisher,ST,59,England,31,1990-06-30,English League Two,191,80,1990,10,30,4
16003,M. Hudson,GK,59,England,22,1998-07-29,English League Championship,193,75,1998,11,29,4
16005,M. Foulds,"LB, CB",59,England,23,1998-02-01,English League Two,178,75,1998,6,1,2
16013,R. Pyke,"ST, RM",59,England,23,1997-09-01,English League One,175,65,1997,1,1,1
16014,M. Norman,GK,59,England,24,1997-01-19,English League Two,193,95,1997,5,19,2
16015,S. Diallo,"CM, CDM",59,England,22,1999-01-10,English League Two,188,82,1999,5,10,2
16017,D. Devine,CM,59,England,23,1997-09-04,English League Two,180,76,1997,1,4,1
16022,O. Olomola,ST,59,England,23,1997-09-05,English League Two,180,80,1997,1,5,1
16024,T. Bola,LB,59,England,22,1999-01-04,English League One,188,80,1999,5,4,2
16026,J. Ponticelli,ST,59,England,22,1998-09-10,English National League,180,70,1998,1,10,1
16034,J. Bedeau,CB,59,England,21,1999-12-24,English Premier League,182,78,1999,4,24,2
16035,L. Molyneux,CAM,59,England,23,1998-03-29,English League Two,180,69,1998,7,29,3
16038,C. McJannet,CB,59,England,22,1998-09-06,Rep. Ireland Airtricity League,180,67,1998,1,6,1
16045,L. Freestone,"CB, LWB",59,England,21,1999-10-26,English League One,187,74,1999,2,26,1
16049,K. Jameson,CB,59,England,22,1998-09-11,English League Two,183,79,1998,1,11,1
16053,J. Grayson,CB,59,England,22,1999-03-26,English League Two,188,74,1999,7,26,3
16060,D. Adshead,CM,59,England,19,2001-09-02,English League One,178,70,2001,1,2,1
16062,G. Lloyd,ST,59,England,21,2000-02-11,English League Two,173,63,2000,6,11,2
16063,A. Denny,CDM,59,England,21,2000-04-12,English League Two,186,81,2000,8,12,3
16066,J. Morton,"CM, CDM",59,England,22,1999-04-22,English League Championship,185,73,1999,8,22,3
16068,T. Golden,RB,59,England,21,1999-11-08,English League Two,174,65,1999,3,8,1
16073,D. Angus,ST,59,England,27,1994-01-18,English National League,185,83,1994,5,18,2
16076,H. Biggins,"CM, CAM",59,England,25,1996-03-15,English League One,175,68,1996,7,15,3
16077,J. Wakely,CB,59,England,20,2000-10-25,English League One,194,75,2000,2,25,1
16078,J. Russell,CM,59,England,20,2000-10-09,English Premier League,188,81,2000,2,9,1
16087,T. Billson,GK,59,England,20,2000-10-18,English League Two,191,79,2000,2,18,1
16095,R. Edmondson,ST,59,England,20,2001-05-20,English League One,188,78,2001,9,20,3
16097,A. Stone,GK,59,England,21,1999-07-20,English League Two,186,75,1999,11,20,4
16100,T. Coyle,"RM, LM",59,England,20,2001-01-11,Swiss Super League,179,80,2001,5,11,2
16111,M. Daly,"CM, CAM",59,England,20,2001-03-10,English League Two,176,73,2001,7,10,3
16112,R. Law,LWB,59,England,21,1999-09-08,English League One,177,68,1999,1,8,1
16113,J. Coley,LM,59,England,22,1998-07-24,English League Two,179,75,1998,11,24,4
16150,C. Boyce-Clarke,GK,59,England,18,2003-03-01,English League Championship,191,79,2003,7,1,3
16175,A. Hurst,"LW, LM",59,England,21,1999-10-06,English League Two,173,70,1999,2,6,1
16186,I. Jones,"LM, RM",59,England,22,1999-06-26,English League Championship,176,71,1999,10,26,4
16190,J. Smith,CM,59,England,19,2001-09-15,English League Two,185,85,2001,1,15,1
16194,J. Cain,"CAM, CM",59,England,19,2001-09-02,English League Two,176,62,2001,1,2,1
16215,H. Wise,CM,59,England,21,2000-01-01,English Premier League,178,69,2000,5,1,2
16250,J. Eastham,GK,59,England,19,2001-09-08,English League Championship,181,65,2001,1,8,1
16257,C. Wiggett,LB,59,England,18,2002-11-02,English Premier League,173,64,2002,3,2,1
16258,J. Brooking,"CB, RB",59,England,18,2002-09-01,English Premier League,185,70,2002,1,1,1
16315,S. Bell,"ST, LW",59,England,19,2002-05-23,English League Championship,180,58,2002,9,23,3
16323,M. Haygarth,"RW, CAM, ST",59,England,19,2002-01-21,English Premier League,176,64,2002,5,21,2
16326,A. Hackford,ST,59,England,17,2004-03-20,English League Championship,177,68,2004,7,20,3
16363,T. Conway,ST,59,England,18,2002-08-06,English League Championship,178,68,2002,12,6,4
16366,K. Kesler Hayden,"RB, RM",59,England,18,2002-10-23,English League Two,175,62,2002,2,23,1
16378,M. Bondswell,"LB, LM",59,England,19,2002-04-18,English Premier League,183,77,2002,8,18,3
16401,J. Barden,RB,59,England,28,1992-11-09,English League Two,180,79,1992,3,9,1
16429,J. Trafford,GK,59,England,18,2002-10-10,English League One,191,78,2002,2,10,1
16446,J. Kizzi,RB,59,England,28,1993-06-24,English League Two,188,80,1993,10,24,4
16453,J. Sarmiento,"RW, LW",59,England,19,2002-06-16,English Premier League,182,72,2002,10,16,4
16463,A. Mitchell,CB,59,England,19,2001-10-07,English League Two,189,74,2001,2,7,1
16475,O. Offiah,"CB, RB",59,England,18,2002-10-26,English Premier League,180,81,2002,2,26,1
16481,Femi Seriki,"RB, RWB",59,England,19,2002-04-28,Belgian Jupiler Pro League,183,78,2002,8,28,3
16493,J. Malcolm,ST,59,England,18,2002-12-10,English League One,180,77,2002,4,10,2
16505,K. Ellison,"LM, ST",58,England,42,1979-02-23,English League Two,185,76,1979,6,23,2
16522,B. Wyatt,LB,58,England,25,1996-02-04,English League Two,173,64,1996,6,4,2
16526,J. Stobbs,"RWB, LWB, RW",58,England,24,1997-02-27,English League Two,180,85,1997,6,27,2
16534,D. Grimshaw,GK,58,England,23,1998-01-16,English League Championship,185,77,1998,5,16,2
16548,L. Jones,GK,58,England,22,1998-10-12,English League One,185,74,1998,2,12,1
16549,L. Edwards,CB,58,England,24,1996-10-02,English League One,190,80,1996,2,2,1
16558,R. Harker,ST,58,England,21,2000-03-06,English Premier League,181,80,2000,7,6,3
16559,J. Law,"CAM, RW",58,England,22,1999-04-26,English League Two,178,71,1999,8,26,3
16570,D. Redmond,CM,58,England,24,1996-09-19,English National League,188,75,1996,1,19,1
16573,J. Hawkes,"CAM, CF, LM",58,England,22,1999-01-28,English League Two,180,70,1999,5,28,2
16589,J. Greenidge,ST,58,England,21,2000-01-05,English League Two,193,78,2000,5,5,2
16592,M. Sanders,"CM, RB",58,England,22,1999-01-04,English League One,176,80,1999,5,4,2
16608,M. Taylor,CB,58,England,21,2000-01-10,English League Two,195,81,2000,5,10,2
16611,O. Younger,CB,58,England,21,1999-11-14,English League One,183,70,1999,3,14,1
16616,T. O'Neill,ST,58,England,21,1999-10-12,English League Two,186,75,1999,2,12,1
16624,T. Johnson,RB,58,England,20,2000-08-28,English League One,180,70,2000,12,28,4
16633,A. Long,CB,58,England,20,2000-11-14,English League One,183,85,2000,3,14,1
16634,J. Weir,CM,58,England,19,2002-01-31,English League One,178,70,2002,5,31,2
16639,K. Etete,ST,58,England,19,2001-11-28,English League Two,194,70,2001,3,28,1
16641,D. Markanday,RM,58,England,19,2001-08-20,English Premier League,175,70,2001,12,20,4
16656,T. Allen,"RW, ST",58,England,21,2000-06-16,English League Two,178,72,2000,10,16,4
16658,M. Lavinier,"RB, CB",58,England,20,2000-12-16,English Premier League,180,70,2000,4,16,2
16665,Z. Jeacock,GK,58,England,20,2001-05-08,English League Two,191,77,2001,9,8,3
16666,T. French,"CB, RWB",58,England,22,1999-02-12,English National League,186,78,1999,6,12,2
16667,T. Sinclair,ST,58,England,20,2001-02-04,English League Two,175,70,2001,6,4,2
16671,J. Young,"CM, CDM",58,England,20,2000-10-21,English Premier League,171,64,2000,2,21,1
16673,D. Langley,GK,58,England,20,2000-12-28,English Premier League,201,83,2000,4,28,2
16677,J. Rowe,"RB, RWB",58,England,19,2001-08-08,English League Two,175,69,2001,12,8,4
16686,T. White,"CM, CDM",58,England,24,1997-05-09,English League Two,178,74,1997,9,9,3
16700,K. Harratt,ST,58,England,19,2002-06-21,English League Championship,179,68,2002,10,21,4
16703,C. Saydee,ST,58,England,19,2002-05-10,English League Championship,181,78,2002,9,10,3
16705,J. March,ST,58,England,24,1997-03-18,English League Two,175,71,1997,7,18,3
16720,M. Helm,"CAM, CM",58,England,19,2001-10-21,English Premier League,178,70,2001,2,21,1
16731,B. Garrity,CM,58,England,24,1997-02-12,English League Two,182,74,1997,6,12,2
16737,T. Simpson,ST,58,England,19,2002-02-07,English League Two,186,81,2002,6,7,2
16743,J. Moon,CB,58,England,20,2000-11-24,English League Championship,186,75,2000,3,24,1
16748,N. Gordon,"CB, RB",58,England,19,2002-04-28,English League Championship,183,72,2002,8,28,3
16771,K. Scales,"RM, CM",58,England,19,2002-05-10,English League Two,179,67,2002,9,10,3
16778,C. Barker,RB,58,England,18,2003-02-12,English League One,180,70,2003,6,12,2
16783,C. Archer,ST,58,England,19,2001-12-09,English Premier League,186,71,2001,4,9,2
16784,H. Roberts,CB,58,England,19,2002-05-10,English Premier League,180,70,2002,9,10,3
16787,T. Jenks,"CM, CAM",58,England,19,2002-03-12,Scottish Premiership,192,80,2002,7,12,3
16805,A. Robertson,CM,58,England,18,2003-04-16,Scottish Premiership,176,66,2003,8,16,3
16808,J. Tchamadeu,"RWB, RB",58,England,17,2003-12-22,English League Two,180,72,2003,4,22,2
16831,K. McDonald,"RB, RWB",58,England,19,2001-10-01,English League Championship,178,70,2001,2,1,1
16836,K. Chauke,"RM, CM",58,England,18,2003-01-08,English Premier League,177,65,2003,5,8,2
16868,T. Bloxham,ST,58,England,17,2003-11-01,English League One,195,82,2003,3,1,1
16876,L. Britton,ST,58,England,20,2001-03-17,English League Championship,193,75,2001,7,17,3
16881,K. Davis,CM,58,England,33,1988-04-17,English League Two,172,74,1988,8,17,3
16900,C. Taylor,CB,58,England,19,2001-10-25,English League Two,190,86,2001,2,25,1
16909,H. Muller,"CB, RB",58,England,19,2002-02-07,Scottish Premiership,191,79,2002,6,7,2
16939,M. Parker,CDM,58,England,22,1998-10-22,Scottish Premiership,183,82,1998,2,22,1
16968,D. Williams,LB,58,England,17,2003-12-03,English League Championship,170,64,2003,4,3,2
16981,C. Setford,GK,58,England,17,2004-05-11,Holland Eredivisie,193,82,2004,9,11,3
16982,T. Small,LB,58,England,16,2004-08-01,English Premier League,175,68,2004,12,1,4
16999,L. Walker,GK,57,England,31,1989-10-14,English League One,196,80,1989,2,14,1
17005,J. Cracknell,GK,57,England,26,1994-09-28,English League Two,183,71,1994,1,28,1
17009,M. Smith,"CM, CDM",57,England,25,1995-10-02,English League Two,178,70,1995,2,2,1
17013,W. Randall,"LM, RM",57,England,24,1997-05-02,English League Two,180,65,1997,9,2,3
17018,J. Akintunde,ST,57,England,25,1996-03-29,Rep. Ireland Airtricity League,175,75,1996,7,29,3
17027,W. Mannion,GK,57,England,23,1998-05-05,English League One,186,74,1998,9,5,3
17035,T. Olusanya,"ST, LM",57,England,23,1997-10-14,English League Championship,176,68,1997,2,14,1
17042,R. Longdon,"RW, CAM",57,England,23,1997-09-14,English League One,178,77,1997,1,14,1
17045,A. Baldwin,"CB, RWB, RB",57,England,24,1997-06-10,English League One,183,70,1997,10,10,4
17049,S. Nombe,ST,57,England,22,1998-10-22,English League Two,180,75,1998,2,22,1
17051,J. Turner,GK,57,England,22,1999-02-25,English League Two,194,82,1999,6,25,2
17052,T. Frost,"LM, RM",57,England,21,1999-07-07,English League Two,172,75,1999,11,7,4
17054,C. Brown,ST,57,England,21,1999-09-23,English League One,183,78,1999,1,23,1
17055,L. Coyle,"CDM, CM",57,England,21,1999-12-06,English League One,175,67,1999,4,6,2
17056,J. Hickman,"RWB, RB",57,England,22,1998-09-11,Rep. Ireland Airtricity League,173,67,1998,1,11,1
17059,J. Lundstram,CM,57,England,22,1999-02-19,English League One,175,61,1999,6,19,2
17063,E. Chapman,CM,57,England,20,2001-01-08,English League One,188,74,2001,5,8,2
17066,A. Alese,"CB, LB",57,England,20,2001-01-17,English Premier League,185,70,2001,5,17,2
17067,A. Jarvis,ST,57,England,23,1998-01-24,English League Two,188,80,1998,5,24,2
17071,B. Crellin,GK,57,England,21,2000-06-30,English League One,185,70,2000,10,30,4
17072,J. Olowu,CB,57,England,21,1999-11-27,English League One,185,75,1999,3,27,1
17076,T. Abraham,"ST, RW, LW",57,England,20,2000-12-28,English League Two,185,78,2000,4,28,2
17077,J. Evans,LWB,57,England,20,2000-08-10,English League Two,173,64,2000,12,10,4
17079,E. Dixon-Bonner,CDM,57,England,20,2001-01-01,English Premier League,180,66,2001,5,1,2
17080,W. Dennis,GK,57,England,20,2000-07-10,English League Championship,188,79,2000,11,10,4
17088,S. Sherring,CB,57,England,21,2000-05-08,English League One,180,76,2000,9,8,3
17090,B. Lyons-Foster,CB,57,England,20,2000-12-01,English Premier League,185,74,2000,4,1,2
17110,B. Horton,LB,57,England,20,2000-09-09,English League One,178,75,2000,1,9,1
17127,F. Bettache,"CM, CDM",57,England,20,2000-07-07,English League Two,185,73,2000,11,7,4
17136,M. Lewis,"LM, CAM, RM",57,England,19,2001-09-30,Belgian Jupiler Pro League,170,57,2001,1,30,1
17138,T. Leak,CB,57,England,20,2000-10-31,English League Two,188,80,2000,2,31,1
17139,J. Young,ST,57,England,19,2001-07-22,English League Two,186,77,2001,11,22,4
17141,C. Parsons,"LM, RM",57,England,20,2000-10-26,English League One,176,68,2000,2,26,1
17147,H. Saunders,ST,57,England,23,1997-07-20,English League Two,180,69,1997,11,20,4
17165,A. Senior,CB,57,England,19,2002-01-20,English League One,183,70,2002,5,20,2
17174,E. Walker,"LW, LWB",57,England,18,2002-07-28,English League Championship,175,72,2002,11,28,4
17191,A. Greaves,CDM,57,England,20,2000-11-17,English League One,177,71,2000,3,17,1
17194,A. Odoh,"LW, RW",57,England,20,2000-08-07,English League Two,168,56,2000,12,7,4
17213,F. Clarke,CAM,57,England,18,2002-12-19,English Premier League,169,58,2002,4,19,2
17215,J. Dorsett,CB,57,England,19,2002-05-04,English League Two,185,74,2002,9,4,3
17242,S. Morris,RW,57,England,19,2002-03-30,English League One,183,65,2002,7,30,3
17255,D. Neil,"CDM, LB",57,England,19,2001-12-13,English League One,180,70,2001,4,13,2
17256,N. Abbey,"CB, LB",57,England,17,2003-08-28,English League Championship,187,74,2003,12,28,4
17261,C. Chukwuemeka,"ST, RW, LW",57,England,19,2002-01-25,English Premier League,190,70,2002,5,25,2
17331,J. Baptiste,"CB, RB",57,England,17,2003-11-11,English Premier League,183,75,2003,3,11,1
17362,S. Carey,"CAM, CM",57,England,20,2001-01-20,English League Championship,184,74,2001,5,20,2
17377,Z. Oualah,GK,57,England,26,1995-03-04,English League One,180,75,1995,7,4,3
17384,E. Nevitt,ST,57,England,24,1996-10-30,English League Two,183,75,1996,2,30,1
17398,E. Ingram,"RWB, RB",57,England,18,2003-04-16,English League Championship,176,68,2003,8,16,3
17403,L. Hall,LWB,57,England,22,1999-05-23,English League Two,175,75,1999,9,23,3
17407,L. Thompson,"CDM, CM",57,England,19,2002-04-29,English League Championship,173,62,2002,8,29,3
17408,D. Cashman,ST,57,England,20,2001-01-08,English League Two,180,77,2001,5,8,2
17409,F. Back,RB,57,England,18,2002-09-25,English League Championship,188,72,2002,1,25,1
17410,O. Olufunwa,"RB, CB",57,England,19,2001-07-29,English Premier League,178,64,2001,11,29,4
17412,L. Dobbin,ST,57,England,18,2003-01-03,English Premier League,175,71,2003,5,3,2
17414,A. Devine,"CM, CDM",57,England,16,2004-08-01,English Premier League,180,70,2004,12,1,4
17420,J. Robinson,"LB, CB",57,England,20,2001-06-21,English League Championship,190,79,2001,10,21,4
17422,H. Lindley,"CDM, CM, RB",57,England,18,2002-09-01,English Premier League,182,70,2002,1,1,1
17444,E. Williams,CAM,56,England,25,1995-07-20,English League One,178,66,1995,11,20,4
17467,R. East,"CM, CDM",56,England,22,1998-08-07,English League Two,176,70,1998,12,7,4
17477,J. Hallam,"CAM, RM",56,England,22,1998-10-06,English League Two,173,63,1998,2,6,1
17478,B. Wade,GK,56,England,20,2000-07-03,English League Two,182,74,2000,11,3,4
17479,C. Hargreaves,CM,56,England,22,1998-12-04,English League Two,178,70,1998,4,4,2
17482,O. Edwards,"RM, CAM, RWB",56,England,22,1999-04-30,English League Two,175,70,1999,8,30,3
17497,H. Kite,"CM, CDM",56,England,21,2000-06-29,English League Two,176,64,2000,10,29,4
17499,C. Thompson,ST,56,England,21,2000-02-21,English League Championship,171,75,2000,6,21,2
17500,J. Nolan,"RM, LM",56,England,20,2001-05-25,English League One,180,72,2001,9,25,3
17502,T. Crawford,CM,56,England,22,1999-05-30,English League Two,178,62,1999,9,30,3
17503,C. Rowe,"LB, LWB",56,England,21,1999-09-02,English League Two,180,70,1999,1,2,1
17507,T. Scully,CM,56,England,21,1999-10-01,English League One,183,67,1999,2,1,1
17508,S. Graham,CB,56,England,20,2000-08-13,English League Two,191,80,2000,12,13,4
17513,S. Pollock,CM,56,England,20,2001-03-12,English League Two,178,66,2001,7,12,3
17514,C. Jolley,ST,56,England,20,2001-01-13,English League Two,182,66,2001,5,13,2
17529,D. Simeu,CB,56,England,19,2002-03-13,English Premier League,187,75,2002,7,13,3
17550,J. Reid,"RM, LM, ST",56,England,20,2001-04-22,English League One,185,73,2001,8,22,3
17552,G. Horton,CB,56,England,19,2001-09-13,English League One,188,78,2001,1,13,1
17553,H. Perritt,"RWB, RB",56,England,20,2001-02-16,English League One,185,70,2001,6,16,2
17563,C. Zimba,ST,56,England,19,2001-12-29,English League Championship,185,68,2001,4,29,2
17572,H. Cartwright,GK,56,England,19,2002-05-09,English League Championship,192,82,2002,9,9,3
17574,K. Simmonds,"LM, ST, RM",56,England,20,2001-05-31,English League Championship,180,68,2001,9,31,3
17577,W. Forrester,CB,56,England,20,2001-06-29,English League Two,180,73,2001,10,29,4
17604,S. Ashford,"LM, RM",56,England,25,1995-12-21,English League Two,183,75,1995,4,21,2
17607,C. Antwi,"CDM, CM",56,England,19,2001-10-07,English League Championship,177,68,2001,2,7,1
17608,Z. Al-Hussaini,"CAM, LM, RM",56,England,21,2000-06-07,English League Two,173,70,2000,10,7,4
17619,J. Brown,"CDM, CB, RB",56,England,20,2001-06-21,English League Championship,181,72,2001,10,21,4
17620,S. Long,GK,56,England,18,2002-11-12,English League One,183,76,2002,3,12,1
17621,R. Edwards,CB,56,England,18,2003-03-28,English League Championship,180,76,2003,7,28,3
17628,N. Melvin-Lambert,ST,56,England,18,2002-10-21,Rep. Ireland Airtricity League,175,69,2002,2,21,1
17686,K. Coates,"RB, CB, LB",56,England,19,2001-10-09,English League Championship,170,65,2001,2,9,1
17713,G. Kennedy,"CM, CDM",56,England,18,2003-04-18,English League Two,188,79,2003,8,18,3
17719,C. Rowe,CB,56,England,25,1995-10-02,English League Two,194,86,1995,2,2,1
17720,C. Dundas,ST,56,England,40,1981-02-16,English League Two,188,89,1981,6,16,2
17765,C. Taylor,CB,56,England,18,2003-01-14,English League Championship,192,70,2003,5,14,2
17766,T. Addy,LW,56,England,19,2002-02-01,English League Championship,182,68,2002,6,1,2
17771,T. Dickinson,GK,56,England,20,2001-04-03,English League One,184,70,2001,8,3,3
17772,M. Ram,"CB, RB",56,England,20,2000-11-27,English League One,191,84,2000,3,27,1
17779,J. Clarke,"ST, LM",56,England,17,2003-10-02,English League Championship,191,80,2003,2,2,1
17780,M. Oakley,RB,56,England,18,2002-10-30,English League Championship,175,70,2002,2,30,1
17795,O. Dodgson,"LB, LM",56,England,18,2003-03-19,English Premier League,178,70,2003,7,19,3
17797,R. Brush,GK,55,England,36,1984-11-26,Rep. Ireland Airtricity League,185,86,1984,3,26,1
17808,R. Sandford,GK,55,England,22,1999-02-21,English League Championship,188,75,1999,6,21,2
17816,B. House,GK,55,England,22,1998-10-19,English League Two,185,70,1998,2,19,1
17821,B. Seymour,ST,55,England,22,1999-04-16,English League Two,172,63,1999,8,16,3
17822,C. Gregory,GK,55,England,21,2000-01-20,English League One,192,75,2000,5,20,2
17825,A. Samuels,ST,55,England,20,2000-11-20,Scottish Premiership,178,69,2000,3,20,1
17835,M. Dewhurst,GK,55,England,20,2001-03-20,English League Championship,189,70,2001,7,20,3
17845,A. Patterson,GK,55,England,21,2000-05-10,English League One,189,77,2000,9,10,3
17877,D. Barden,GK,55,England,20,2001-01-02,Scottish Premiership,195,79,2001,5,2,2
17879,J. Walsh,GK,55,England,19,2002-04-01,English League Championship,185,74,2002,8,1,3
17881,B. Wells,"CB, CDM",55,England,21,2000-02-29,English League Championship,183,68,2000,6,29,2
17889,J. Neufville,ST,55,England,21,2000-06-15,English League Championship,183,74,2000,10,15,4
17895,J. Austerfield,"CM, CDM",55,England,19,2001-11-02,English League Championship,179,68,2001,3,2,1
17897,J. Bird,ST,55,England,20,2001-05-06,English League One,186,70,2001,9,6,3
17909,J. Willis,CM,55,England,19,2001-10-03,English League Two,182,78,2001,2,3,1
17915,T. Collins,GK,55,England,18,2002-08-04,English League Two,180,74,2002,12,4,4
17930,Z. Emmerson,"CF, ST",55,England,16,2004-08-10,English Premier League,183,71,2004,12,10,4
17938,L. Gibbs,CM,55,England,18,2002-12-16,English Premier League,178,65,2002,4,16,2
17939,O. Tomlinson,CB,55,England,19,2002-05-19,English League One,186,73,2002,9,19,3
17940,J. Andrews,ST,55,England,19,2001-10-16,English League Two,191,90,2001,2,16,1
17951,B. Blythe,CB,55,England,19,2002-01-13,English League One,185,72,2002,5,13,2
17964,F. Price,LM,55,England,19,2002-05-12,English League One,183,70,2002,9,12,3
17973,B. Rowe,"RWB, RB, CB",55,England,19,2002-03-22,English League Championship,180,65,2002,7,22,3
17975,M. McMillan,ST,55,England,18,2002-10-03,English League One,182,70,2002,2,3,1
17978,E. Brierley,CM,55,England,17,2003-11-23,English League Two,173,71,2003,3,23,1
17979,S. Tovide,"ST, RM",55,England,17,2004-01-04,English League Two,188,78,2004,5,4,2
17981,J. Freeman,CM,55,England,19,2001-11-04,English League One,184,75,2001,3,4,1
18012,A. Kazeem,"LWB, LB",55,England,19,2002-04-06,English League Two,180,66,2002,8,6,3
18013,R. Finnigan,CM,55,England,17,2003-09-23,English Premier League,178,69,2003,1,23,1
18024,H. Vaughan,"CAM, RW",55,England,17,2004-04-06,English League Two,165,60,2004,8,6,3
18037,J. Bevan,GK,55,England,18,2002-12-20,English League One,193,85,2002,4,20,2
18044,S. Cornish,"CM, CDM",55,England,19,2001-09-26,English League Two,173,75,2001,1,26,1
18051,J. Bickerstaff,ST,55,England,19,2001-09-11,English National League,188,80,2001,1,11,1
18059,J. Grey,ST,55,England,18,2003-05-04,English League Two,176,73,2003,9,4,3
18081,T. Leigh,"CDM, CM, CAM",55,England,21,2000-04-13,English League One,185,75,2000,8,13,3
18126,J. Hall,CB,55,England,23,1998-03-23,Australian Hyundai A-League,188,82,1998,7,23,3
18127,T. Fellows,"RM, ST",55,England,18,2003-06-25,English League Championship,181,67,2003,10,25,4
18128,K. Lloyd,RB,55,England,18,2002-10-13,English League One,170,70,2002,2,13,1
18155,B. James,GK,54,England,21,1999-07-05,English League Championship,187,79,1999,11,5,4
18160,S. Moloney,GK,54,England,21,2000-04-15,English League Two,189,76,2000,8,15,3
18173,K. Ward,"CM, CAM",54,England,21,2000-05-04,English League Two,182,71,2000,9,4,3
18196,J. Helliwell,"RWB, RB",54,England,19,2001-09-23,English League Championship,169,70,2001,1,23,1
18203,K. Gordon,CB,54,England,19,2002-05-24,English League Championship,185,70,2002,9,24,3
18208,G. Forrest,CB,54,England,21,2000-03-13,Rep. Ireland Airtricity League,185,81,2000,7,13,3
18211,C. Panter,CB,54,England,20,2000-10-19,Scottish Premiership,186,77,2000,2,19,1
18213,F. Lockett,LM,54,England,18,2003-04-10,English League One,173,67,2003,8,10,3
18215,T. Charters,CM,54,England,19,2001-10-02,English League Two,185,75,2001,2,2,1
18217,H. Hackney,"CM, CAM",54,England,19,2002-06-26,English League Two,178,70,2002,10,26,4
18221,L. Cundle,CM,54,England,19,2002-04-26,English Premier League,170,62,2002,8,26,3
18244,A. Smith,CB,54,England,19,2001-09-11,English League Two,186,78,2001,1,11,1
18245,T. Mehew,CM,54,England,20,2001-05-26,English League Two,185,73,2001,9,26,3
18248,W. Lancaster,"CDM, CM",54,England,18,2002-08-03,English League Championship,183,70,2002,12,3,4
18250,J. Robbins,CM,54,England,19,2002-02-20,English League One,182,75,2002,6,20,2
18260,R. Richards,"LW, CAM",54,England,17,2003-09-27,English League Championship,178,68,2003,1,27,1
18273,M. Marshall,"CM, CDM",54,England,18,2002-10-22,English League Two,175,67,2002,2,22,1
18274,J. Hutchinson,ST,54,England,19,2002-05-08,English League Two,185,74,2002,9,8,3
18275,D. Fisher,"ST, LM",54,England,19,2001-12-09,English League One,180,75,2001,4,9,2
18300,G. Bellagambi,GK,54,England,19,2001-11-08,English League Championship,189,75,2001,3,8,1
18301,C. Wood,CAM,54,England,18,2002-10-05,English League Two,172,70,2002,2,5,1
18323,J. Stafford,"LB, CB",54,England,18,2002-09-27,Rep. Ireland Airtricity League,186,70,2002,1,27,1
18332,C. Harris,"LW, CAM, ST",54,England,21,2000-03-20,USA Major League Soccer,183,73,2000,7,20,3
18344,D. Thomas,"CAM, LM",54,England,17,2003-08-04,English League Two,183,71,2003,12,4,4
18351,M. Cleworth,"CB, RB",54,England,18,2002-08-09,English National League,191,87,2002,12,9,4
18353,L. Vincent,LB,54,England,18,2003-02-11,English League One,185,71,2003,6,11,2
18363,D. Coogan,"RB, CM",54,England,19,2001-11-14,English League Two,175,70,2001,3,14,1
18364,A. Brown,LB,54,England,19,2002-05-28,Swiss Super League,190,87,2002,9,28,3
18370,K. Ehibhatiomhan,ST,54,England,18,2003-04-23,English League Championship,191,74,2003,8,23,3
18382,R. Glover,"RW, RM",54,England,20,2000-11-09,English League Championship,177,72,2000,3,9,1
18387,H. Beadle,CB,54,England,18,2003-01-07,English League Two,185,73,2003,5,7,2
18395,A. Powell,LWB,54,England,18,2002-11-14,English League Championship,172,72,2002,3,14,1
18404,L. Jenkins,CB,54,England,18,2002-10-07,English League One,180,70,2002,2,7,1
18405,I. Ogundere,RB,54,England,18,2002-11-06,English League One,177,66,2002,3,6,1
18406,K. Frimpong,CDM,54,England,18,2002-11-06,English League One,174,65,2002,3,6,1
18412,R. Shirley,ST,54,England,18,2003-01-19,English League One,177,64,2003,5,19,2
18442,R. Hannam,LB,53,England,20,2000-09-19,English Premier League,178,67,2000,1,19,1
18444,S. Shotton,CB,53,England,20,2000-11-10,English League Championship,184,75,2000,3,10,1
18450,S. Brynn,GK,53,England,20,2000-10-30,English League Championship,184,74,2000,2,30,1
18456,R. Griffiths,CM,53,England,21,2000-05-01,English League One,181,71,2000,9,1,3
18474,C. Malley,"CAM, CM",53,England,21,2000-03-20,English League Championship,180,65,2000,7,20,3
