,short_name,player_positions,overall,nationality_name,age,dob,league_name,height_cm,weight_kg,year,month,day,trimestre
4867,S. Michel,"ST, LW",70,Germany,30,1990-07-15,German 2. Bundesliga,179,79,1990,7,15,3
4909,C. Mathenia,GK,70,Germany,29,1992-03-31,German 2. Bundesliga,190,89,1992,3,31,1
4918,J. Gyamerah,"RB, CB, LB",70,Germany,26,1995-06-18,German 2. Bundesliga,184,77,1995,6,18,2
4977,T. Wellenreuther,GK,70,Germany,25,1995-12-03,Holland Eredivisie,188,80,1995,12,3,4
5008,S. GÃ¼mÃ¼Å,"RW, ST, LW",70,Germany,27,1994-01-15,Turkish SÃ¼per Lig,179,70,1994,1,15,1
5020,C. Teuchert,"ST, RW",70,Germany,24,1997-01-14,German 1. Bundesliga,182,80,1997,1,14,1
5035,M. Mehlem,"CAM, LM",70,Germany,23,1997-09-11,German 2. Bundesliga,174,67,1997,9,11,3
5036,F. Passlack,"RM, RB",70,Germany,23,1998-05-29,German 1. Bundesliga,170,74,1998,5,29,2
5038,M. Wanitzek,"CM, CDM",70,Germany,28,1993-05-07,German 2. Bundesliga,179,74,1993,5,7,2
5055,L. KlÃ¼nter,"CB, RB",70,Germany,25,1996-05-26,German 1. Bundesliga,184,76,1996,5,26,2
5056,P. Stenzel,"CB, RB",70,Germany,25,1996-03-20,German 1. Bundesliga,183,74,1996,3,20,1
5057,J. Huth,GK,70,Germany,27,1994-04-15,German 2. Bundesliga,183,80,1994,4,15,2
5210,M. Heyer,"CB, CDM",70,Germany,26,1995-04-04,German 2. Bundesliga,185,78,1995,4,4,2
5216,A. Karazor,"CB, CDM, CM",70,Germany,24,1996-10-13,German 1. Bundesliga,191,76,1996,10,13,4
5221,J. Chabot,CB,70,Germany,23,1998-02-12,Italian Serie A,195,85,1998,2,12,1
5231,N. Mantl,GK,70,Germany,21,2000-02-06,Austrian Football Bundesliga,193,88,2000,2,6,1
5246,A. Meyer,GK,70,Germany,30,1991-04-13,German 2. Bundesliga,195,90,1991,4,13,2
5278,J. Beyer,"RB, CB",70,Germany,21,2000-05-19,German 1. Bundesliga,187,80,2000,5,19,2
5280,F. Dahmen,GK,70,Germany,23,1998-03-27,German 1. Bundesliga,187,82,1998,3,27,1
5283,P. Jaeckel,"CB, CDM",70,Germany,22,1998-07-22,German 1. Bundesliga,188,80,1998,7,22,3
5284,L. Maina,"RM, LM, ST",70,Germany,22,1999-06-23,German 2. Bundesliga,173,70,1999,6,23,2
5287,F. Agu,"LB, RB, LW",70,Germany,21,1999-09-27,German 2. Bundesliga,179,69,1999,9,27,3
5303,M. BÃ¼lter,"CF, LW",70,Germany,28,1993-03-29,German 2. Bundesliga,188,85,1993,3,29,1
5324,C. KÃ¼hlwetter,"ST, RM, LM",70,Germany,25,1996-04-21,German 2. Bundesliga,180,79,1996,4,21,2
5349,N. Katterbach,LB,70,Germany,20,2001-04-13,German 1. Bundesliga,178,73,2001,4,13,2
5383,F. NÃ¼rnberger,"CM, LM, CDM",70,Germany,21,1999-07-28,German 2. Bundesliga,178,72,1999,7,28,3
5386,F. Kunze,"CDM, CM",70,Germany,23,1998-06-14,German 1. Bundesliga,191,76,1998,6,14,2
5503,B. Kopplin,"LB, RB",69,Germany,32,1989-01-07,Danish Superliga,184,80,1989,1,7,1
5515,S. Gonther,CB,69,Germany,34,1986-12-15,German 2. Bundesliga,186,86,1986,12,15,4
5550,M. Risse,"RM, RB",69,Germany,31,1989-12-17,German 3. Bundesliga,183,75,1989,12,17,4
5564,M. Gaus,"LB, LM, CDM",69,Germany,31,1989-08-02,German 2. Bundesliga,183,80,1989,8,2,3
5569,S. Polter,ST,69,Germany,30,1991-04-01,German 1. Bundesliga,192,92,1991,4,1,2
5573,H. Behrens,"CM, CAM",69,Germany,31,1990-03-26,German 2. Bundesliga,188,82,1990,3,26,1
5581,J. BÃ¶rner,CB,69,Germany,30,1991-01-21,German 2. Bundesliga,188,86,1991,1,21,1
5595,C. Fandrich,"CM, CDM, RM",69,Germany,30,1991-01-10,German 2. Bundesliga,177,67,1991,1,10,1
5600,M. HÃ¶ger,"CDM, CM",69,Germany,31,1989-09-16,German 3. Bundesliga,182,83,1989,9,16,3
5612,J. Hochscheidt,"LM, ST, CAM",69,Germany,33,1987-10-04,German 2. Bundesliga,180,82,1987,10,4,4
5627,S. Skrzybski,"ST, RM",69,Germany,28,1992-11-18,German 2. Bundesliga,174,70,1992,11,18,4
5644,A. Gogia,"RM, RW, LM",69,Germany,29,1992-01-18,Swiss Super League,178,73,1992,1,18,1
5662,C. LÃ¶we,"LB, LWB, LM",69,Germany,32,1989-04-16,German 2. Bundesliga,175,67,1989,4,16,2
5665,M. Bakalorz,"CDM, CM",69,Germany,31,1989-09-13,German 3. Bundesliga,180,79,1989,9,13,3
5674,P. Steinhart,"LB, LM",69,Germany,28,1992-07-07,German 3. Bundesliga,181,71,1992,7,7,3
5688,I. HÃ¶hn,"CB, RB",69,Germany,29,1991-12-23,German 2. Bundesliga,183,72,1991,12,23,4
5703,B. Behrendt,"CB, CDM",69,Germany,29,1991-10-24,German 3. Bundesliga,187,85,1991,10,24,4
5729,M. Stendera,"CM, CAM, CDM",69,Germany,25,1995-12-10,German 2. Bundesliga,173,73,1995,12,10,4
5732,N. GieÃelmann,"LB, LWB",69,Germany,29,1991-09-26,German 1. Bundesliga,182,75,1991,9,26,3
5743,P. Riese,"CDM, CM",69,Germany,31,1989-11-12,German 2. Bundesliga,175,68,1989,11,12,4
5744,R. Benatelli,"CDM, CM",69,Germany,29,1992-03-17,German 2. Bundesliga,181,82,1992,3,17,1
5746,P. Heise,LB,69,Germany,30,1991-06-20,German 2. Bundesliga,184,78,1991,6,20,2
5747,N. Neidhart,RB,69,Germany,26,1994-09-27,German 2. Bundesliga,177,68,1994,9,27,3
5810,F. Kaufmann,"RW, ST",69,Germany,28,1992-09-08,German 2. Bundesliga,181,72,1992,9,8,3
5866,B. Schmitz,"RB, CB",69,Germany,26,1994-11-17,German 1. Bundesliga,182,75,1994,11,17,4
5874,J. Biada,"CAM, ST",69,Germany,28,1992-11-03,German 2. Bundesliga,179,76,1992,11,3,4
5896,R. Neudecker,"CM, CAM, RM",69,Germany,24,1996-10-29,German 3. Bundesliga,174,72,1996,10,29,4
5903,K. Narey,"RB, RM",69,Germany,26,1994-07-23,German 2. Bundesliga,180,75,1994,7,23,3
5910,M. Bader,"RB, RM",69,Germany,24,1997-06-17,German 2. Bundesliga,176,73,1997,6,17,2
5918,J. Dehm,"RB, RM",69,Germany,25,1996-05-02,German 2. Bundesliga,181,73,1996,5,2,2
5925,N. Rapp,"CDM, CB",69,Germany,24,1996-12-13,German 2. Bundesliga,186,81,1996,12,13,4
5942,P. KÃ¶pke,"ST, RW, LW",69,Germany,25,1995-09-03,German 2. Bundesliga,176,75,1995,9,3,3
5943,T. Skarke,"RM, LM, RWB",69,Germany,24,1996-09-07,German 2. Bundesliga,180,70,1996,9,7,3
5953,S. Stolze,"CAM, LM",69,Germany,26,1995-01-29,German 2. Bundesliga,180,76,1995,1,29,1
5985,P. Erras,"CDM, CB",69,Germany,26,1995-01-21,German 2. Bundesliga,196,87,1995,1,21,1
5993,F. Reese,"LW, RW, ST",69,Germany,23,1997-11-29,German 2. Bundesliga,187,80,1997,11,29,4
6000,E. OelschlÃ¤gel,GK,69,Germany,25,1995-09-20,Holland Eredivisie,193,85,1995,9,20,3
6031,M. Hartel,CM,69,Germany,25,1996-01-19,German 2. Bundesliga,177,68,1996,1,19,1
6039,R. Bormuth,CB,69,Germany,25,1995-09-19,German 2. Bundesliga,190,87,1995,9,19,3
6043,L. MÃ¼hl,CB,69,Germany,24,1997-01-27,Austrian Football Bundesliga,189,82,1997,1,27,1
6050,M. Schubert,GK,69,Germany,23,1998-06-12,Holland Eredivisie,187,82,1998,6,12,2
6059,N. Shipnoski,RM,69,Germany,23,1998-01-01,German 2. Bundesliga,184,68,1998,1,1,1
6062,M. Besuschkow,"CDM, CM",69,Germany,24,1997-05-01,German 2. Bundesliga,187,81,1997,5,1,2
6088,R. Glatzel,ST,69,Germany,27,1994-01-08,German 2. Bundesliga,193,85,1994,1,8,1
6090,L. Grill,GK,69,Germany,22,1999-01-25,Norwegian Eliteserien,192,84,1999,1,25,1
6123,L. Weinkauf,GK,69,Germany,24,1996-07-07,German 3. Bundesliga,198,94,1996,7,7,3
6125,S. Mai,CB,69,Germany,27,1993-12-10,German 2. Bundesliga,195,91,1993,12,10,4
6126,M. SchrÃ¶ter,"RM, RB",69,Germany,25,1995-08-20,German 2. Bundesliga,183,79,1995,8,20,3
6127,K. Broll,GK,69,Germany,25,1995-08-23,German 2. Bundesliga,184,85,1995,8,23,3
6134,R. Schallenberg,"CDM, CM",69,Germany,22,1998-10-06,German 2. Bundesliga,185,76,1998,10,6,4
6139,D. Eckert Ayensa,"ST, LW, LM",69,Germany,24,1997-01-09,German 2. Bundesliga,182,80,1997,1,9,1
6144,T. Handwerker,LB,69,Germany,23,1998-05-19,German 2. Bundesliga,182,74,1998,5,19,2
6162,J. Mbom,"RB, CDM, CM",69,Germany,21,2000-02-24,German 2. Bundesliga,183,80,2000,2,24,1
6196,S. Ambrosius,CB,69,Germany,22,1998-12-18,German 2. Bundesliga,182,80,1998,12,18,4
6201,K. Sessa,CM,69,Germany,20,2000-07-06,German 2. Bundesliga,175,70,2000,7,6,3
6206,M. Wintzheimer,"ST, LW, RW",69,Germany,22,1999-01-10,German 2. Bundesliga,180,77,1999,1,10,1
6216,M. Hiller,GK,69,Germany,24,1997-02-20,German 3. Bundesliga,189,89,1997,2,20,1
6223,D. Undav,"ST, CAM",69,Germany,24,1996-07-19,Belgian Jupiler Pro League,178,86,1996,7,19,3
6234,L. Czyborra,"LB, LM",69,Germany,22,1999-05-03,German 1. Bundesliga,178,72,1999,5,3,2
6242,M. Bauer,CB,69,Germany,21,2000-02-09,German 1. Bundesliga,189,84,2000,2,9,1
6286,L. Kilian,CB,69,Germany,21,1999-09-01,German 1. Bundesliga,192,91,1999,9,1,3
6294,M. Klimowicz,"CF, CAM, ST",69,Germany,20,2000-07-06,German 1. Bundesliga,179,71,2000,7,6,3
6300,T. KrauÃ,"CDM, CM",69,Germany,20,2001-06-22,German 2. Bundesliga,182,72,2001,6,22,2
6303,V. Tasar,"RM, LM, RW",69,Germany,24,1996-10-04,Swiss Super League,174,65,1996,10,4,4
6350,J. Justvan,"CAM, RM, CM",69,Germany,23,1998-04-02,German 2. Bundesliga,178,65,1998,4,2,2
6352,M. DÃ¡rdai,"CB, CDM",69,Germany,19,2002-02-12,German 1. Bundesliga,188,77,2002,2,12,1
6354,A. Stach,"CDM, CM",69,Germany,22,1998-11-15,German 1. Bundesliga,194,86,1998,11,15,4
6356,N. BÃ¤tzner,"CAM, CM",69,Germany,21,2000-03-15,Belgian Jupiler Pro League,175,63,2000,3,15,1
6408,A. Walke,GK,68,Germany,38,1983-06-06,Austrian Football Bundesliga,189,88,1983,6,6,2
6417,M. Stoppelkamp,"LM, RM, CAM",68,Germany,34,1986-12-11,German 3. Bundesliga,180,75,1986,12,11,4
6446,A. Beck,"RWB, RB, RM",68,Germany,34,1987-03-13,Belgian Jupiler Pro League,180,79,1987,3,13,1
6465,T. Kirschbaum,GK,68,Germany,34,1987-04-20,German 2. Bundesliga,195,88,1987,4,20,2
6468,J. van den Bergh,LB,68,Germany,34,1986-11-21,German 2. Bundesliga,183,75,1986,11,21,4
6469,S. MÃ¶lders,ST,68,Germany,36,1985-03-20,German 3. Bundesliga,185,88,1985,3,20,1
6472,N. MÃ¼ller,"CAM, ST",68,Germany,33,1987-09-25,Australian Hyundai A-League,173,66,1987,9,25,3
6484,R. Wolf,GK,68,Germany,33,1988-06-06,German 2. Bundesliga,190,86,1988,6,6,2
6499,A. Esswein,"ST, RM, LM",68,Germany,31,1990-03-25,German 2. Bundesliga,182,85,1990,3,25,1
6508,M. Frantz,"CM, CDM, RM",68,Germany,34,1986-10-14,German 2. Bundesliga,182,82,1986,10,14,4
6522,G. Nauber,CB,68,Germany,29,1992-04-13,Holland Eredivisie,186,78,1992,4,13,2
6523,S. Jung,RB,68,Germany,31,1990-06-22,German 2. Bundesliga,179,72,1990,6,22,2
6531,C. Moritz,"CDM, CM",68,Germany,31,1990-01-27,German 2. Bundesliga,186,80,1990,1,27,1
6579,D. Thomalla,"CF, CAM, ST",68,Germany,28,1992-08-16,German 2. Bundesliga,186,75,1992,8,16,3
6589,J. Riedel,CB,68,Germany,29,1991-08-10,German 2. Bundesliga,182,76,1991,8,10,3
6621,Y. Stark,"CDM, CM",68,Germany,30,1990-10-28,German 2. Bundesliga,185,81,1990,10,28,4
6647,S. Thesker,CB,68,Germany,30,1991-04-11,German 2. Bundesliga,190,84,1991,4,11,2
6666,E. Valentini,RB,68,Germany,32,1989-02-20,German 2. Bundesliga,182,80,1989,2,20,1
6667,S. Nachreiner,CB,68,Germany,32,1988-11-23,German 2. Bundesliga,187,77,1988,11,23,4
6668,P. Ziereis,"CB, RB",68,Germany,28,1993-03-14,German 2. Bundesliga,189,82,1993,3,14,1
6677,B. Saller,"RB, CM, CAM",68,Germany,28,1992-09-22,German 2. Bundesliga,178,72,1992,9,22,3
6681,T. Pledl,"RM, LM",68,Germany,27,1994-05-23,German 2. Bundesliga,174,72,1994,5,23,2
6684,D. Linsmayer,"CDM, CM",68,Germany,29,1991-09-19,German 2. Bundesliga,182,79,1991,9,19,3
6686,M. Steinmann,"CM, CDM",68,Germany,26,1995-01-08,Australian Hyundai A-League,188,80,1995,1,8,1
6702,M. Schnatterer,"RM, LM",68,Germany,35,1985-11-18,German 3. Bundesliga,180,75,1985,11,18,4
6703,T. Knipping,CB,68,Germany,28,1992-11-24,German 2. Bundesliga,191,90,1992,11,24,4
6704,R. Leipertz,"RM, ST",68,Germany,28,1993-02-01,German 2. Bundesliga,183,82,1993,2,1,1
6705,E. YeÅilyurt,"RM, LM",68,Germany,27,1993-11-06,Turkish SÃ¼per Lig,175,72,1993,11,6,4
6708,U. Taffertshofer,"CDM, CM",68,Germany,29,1992-02-14,German 3. Bundesliga,183,82,1992,2,14,1
6712,F. Lohkemper,ST,68,Germany,26,1995-01-26,German 2. Bundesliga,179,76,1995,1,26,1
6783,F. Ballas,CB,68,Germany,28,1993-01-08,German 2. Bundesliga,196,96,1993,1,8,1
6785,J. Zimmer,"RM, RWB, RB",68,Germany,27,1993-12-06,German 3. Bundesliga,171,72,1993,12,6,4
6798,M. Heinloth,RB,68,Germany,29,1992-02-09,German 2. Bundesliga,177,77,1992,2,9,1
6807,N. KÃ¶rber,GK,68,Germany,24,1996-11-13,German 1. Bundesliga,187,83,1996,11,13,4
6849,L. Zander,RB,68,Germany,25,1995-08-09,German 2. Bundesliga,186,73,1995,8,9,3
6860,M. Engels,"LM, ST",68,Germany,27,1993-10-22,Holland Eredivisie,184,74,1993,10,22,4
6864,F. Bredlow,GK,68,Germany,26,1995-03-02,German 1. Bundesliga,190,89,1995,3,2,1
6870,G. Jung,"CB, CDM",68,Germany,26,1994-09-12,German 1. Bundesliga,189,76,1994,9,12,3
6884,B. Bahn,"CAM, CM",68,Germany,28,1992-08-28,German 2. Bundesliga,180,69,1992,8,28,3
6908,J. George,"CAM, RM",68,Germany,28,1992-07-31,German 2. Bundesliga,176,76,1992,7,31,3
6915,M. Christiansen,"CDM, CM",68,Germany,24,1996-09-25,German 1. Bundesliga,185,82,1996,9,25,3
6919,M. Zetterer,GK,68,Germany,25,1995-07-12,German 2. Bundesliga,187,81,1995,7,12,3
6927,L. FrÃ¶de,CDM,68,Germany,26,1995-01-23,German 2. Bundesliga,192,85,1995,1,23,1
6929,D. BurniÄ,CM,68,Germany,23,1998-05-22,German 2. Bundesliga,180,73,1998,5,22,2
6940,B. Gimber,"CDM, CB",68,Germany,24,1997-02-19,German 2. Bundesliga,187,85,1997,2,19,1
6951,J. FÃ¶hrenbach,LB,68,Germany,25,1996-01-26,German 2. Bundesliga,184,81,1996,1,26,1
6965,E. Wekesser,"LB, ST, CAM",68,Germany,23,1997-07-03,German 2. Bundesliga,186,81,1997,7,3,3
6966,F. Ronstadt,"RB, LB",68,Germany,23,1997-07-21,German 2. Bundesliga,179,76,1997,7,21,3
7006,L. Guwara,LB,68,Germany,25,1996-06-28,German 2. Bundesliga,185,83,1996,6,28,2
7012,M. KÃ¶hlert,"LW, RW",68,Germany,23,1998-05-02,Holland Eredivisie,168,62,1998,5,2,2
7038,N. Hauptmann,CM,68,Germany,25,1996-06-27,German 1. Bundesliga,176,63,1996,6,27,2
7054,R. Ache,ST,68,Germany,22,1998-07-28,German 1. Bundesliga,182,77,1998,7,28,3
7074,P. Neumann,"RB, CB",68,Germany,23,1997-07-08,German 2. Bundesliga,192,82,1997,7,8,3
7093,L. Itter,"LB, CB",68,Germany,22,1999-01-05,German 1. Bundesliga,183,76,1999,1,5,1
7108,F. Pick,LM,68,Germany,25,1995-09-08,German 2. Bundesliga,176,72,1995,9,8,3
7128,J. Nikolaou,"CDM, CB",68,Germany,27,1993-07-31,German 3. Bundesliga,183,83,1993,7,31,3
7129,M. BÃ¤r,"LM, ST, RM",68,Germany,29,1992-06-08,German 3. Bundesliga,184,80,1992,6,8,2
7133,O. Kiomourtzoglou,"CDM, CM",68,Germany,23,1998-05-07,Holland Eredivisie,188,75,1998,5,7,2
7136,H. Al Ghaddioui,ST,68,Germany,30,1990-09-22,German 1. Bundesliga,190,90,1990,9,22,3
7144,M. Baku,"LW, RW",68,Germany,23,1998-04-08,Turkish SÃ¼per Lig,177,73,1998,4,8,2
7145,M. Thalhammer,CDM,68,Germany,23,1997-07-10,German 2. Bundesliga,190,82,1997,7,10,3
7200,S. Lorenz,CB,68,Germany,24,1997-03-30,German 2. Bundesliga,187,84,1997,3,30,1
7216,L. Mai,CB,68,Germany,21,2000-03-31,German 2. Bundesliga,190,88,2000,3,31,1
7226,D. Dressel,"CM, CDM",68,Germany,22,1998-10-26,German 3. Bundesliga,186,76,1998,10,26,4
7230,T. Mohr,LM,68,Germany,25,1995-08-24,German 2. Bundesliga,183,78,1995,8,24,3
7232,A. YÄ±ldÄ±rÄ±m,"RW, LW",68,Germany,26,1995-04-04,German 2. Bundesliga,180,75,1995,4,4,2
7253,F. Becker,"CM, CDM",68,Germany,21,2000-06-08,German 2. Bundesliga,177,74,2000,6,8,2
7260,H. Weydandt,ST,68,Germany,25,1995-07-16,German 2. Bundesliga,195,94,1995,7,16,3
7264,B. Goller,"RW, RM",68,Germany,22,1999-01-01,German 2. Bundesliga,180,67,1999,1,1,1
7282,K. PrÃ¶ger,"RW, RM",68,Germany,29,1992-05-25,German 2. Bundesliga,177,73,1992,5,25,2
7332,J. Leweling,"RW, LW, ST",68,Germany,20,2001-02-26,German 1. Bundesliga,184,86,2001,2,26,1
7372,T. Becker,"CB, RB",68,Germany,24,1997-03-25,German 2. Bundesliga,186,81,1997,3,25,1
7400,M. Thiaw,"CB, RB",68,Germany,19,2001-08-08,German 2. Bundesliga,191,80,2001,8,8,3
7403,J. Ngankam,"ST, RM",68,Germany,20,2000-07-20,German 1. Bundesliga,182,80,2000,7,20,3
7407,L. Netz,"LB, LM",68,Germany,18,2003-05-15,German 1. Bundesliga,180,83,2003,5,15,2
7539,C. Strohdiek,CB,67,Germany,33,1988-01-22,German 3. Bundesliga,192,87,1988,1,22,1
7584,M. Terrazzino,"LM, CAM",67,Germany,30,1991-04-15,Polish T-Mobile Ekstraklasa,177,74,1991,4,15,2
7595,H. Badstuber,CB,67,Germany,32,1989-03-13,Swiss Super League,189,83,1989,3,13,1
7597,S. Salger,"CB, CDM",67,Germany,31,1990-01-30,German 3. Bundesliga,184,76,1990,1,30,1
7618,C. Avevor,CB,67,Germany,29,1992-02-11,German 2. Bundesliga,185,88,1992,2,11,1
7626,M. Wunderlich,"CAM, ST",67,Germany,35,1986-03-25,German 3. Bundesliga,184,70,1986,3,25,1
7634,D. Batz,GK,67,Germany,30,1991-01-12,German 3. Bundesliga,190,89,1991,1,12,1
7640,V. Eicher,GK,67,Germany,30,1990-11-05,German 2. Bundesliga,191,85,1990,11,5,4
7641,M. Trapp,CB,67,Germany,29,1991-12-31,German 3. Bundesliga,190,87,1991,12,31,4
7662,M. Knoll,"CDM, CB",67,Germany,30,1990-12-05,German 2. Bundesliga,186,81,1990,12,5,4
7663,M. Ostrzolek,"LB, LWB, LM",67,Germany,31,1990-06-05,Austrian Football Bundesliga,178,72,1990,6,5,2
7669,F. Hartherz,LB,67,Germany,28,1993-05-29,German 2. Bundesliga,187,83,1993,5,29,2
7679,T. Kister,CB,67,Germany,34,1986-12-30,German 2. Bundesliga,193,93,1986,12,30,4
7685,M. Zeitz,"CDM, CB",67,Germany,30,1990-08-01,German 3. Bundesliga,181,78,1990,8,1,3
7694,J. Brinkies,GK,67,Germany,28,1993-06-20,German 3. Bundesliga,188,87,1993,6,20,2
7703,N. RÃ¶seler,CB,67,Germany,29,1992-02-10,German 2. Bundesliga,190,88,1992,2,10,1
7722,F. Schnellhardt,"CM, CDM",67,Germany,27,1994-01-12,German 2. Bundesliga,180,73,1994,1,12,1
7730,R. Himmelmann,GK,67,Germany,32,1989-02-05,Belgian Jupiler Pro League,187,80,1989,2,5,1
7746,T. DÃ¤hne,GK,67,Germany,27,1994-01-04,German 2. Bundesliga,193,84,1994,1,4,1
7747,D. Buballa,"CB, LB",67,Germany,31,1990-05-11,German 3. Bundesliga,187,80,1990,5,11,2
7757,P. Drewes,GK,67,Germany,28,1993-02-04,German 2. Bundesliga,193,87,1993,2,4,1
7770,M. Lorenz,"LW, LM",67,Germany,32,1988-07-18,German 2. Bundesliga,182,75,1988,7,18,3
7772,P. Klewin,GK,67,Germany,27,1993-09-30,German 2. Bundesliga,192,86,1993,9,30,3
7773,B. Zolinski,"ST, RM, LM",67,Germany,29,1992-05-03,German 2. Bundesliga,181,78,1992,5,3,2
7774,M. Willsch,"RB, RM, RWB",67,Germany,30,1991-03-11,German 3. Bundesliga,180,73,1991,3,11,1
7776,T. SchrÃ¶ck,CB,67,Germany,28,1992-12-31,German 2. Bundesliga,188,84,1992,12,31,4
7777,R. YalÃ§Ä±n,"CB, CDM",67,Germany,27,1994-01-25,German 2. Bundesliga,183,77,1994,1,25,1
7778,E. Berko,"ST, RM, LM",67,Germany,26,1994-09-06,German 2. Bundesliga,181,79,1994,9,6,3
7810,A. Geipl,CDM,67,Germany,29,1992-04-21,German 2. Bundesliga,178,73,1992,4,21,2
7848,S. Kutschke,ST,67,Germany,32,1988-11-03,German 2. Bundesliga,194,95,1988,11,3,4
7882,M. Cacutalua,"CB, RB, RM",67,Germany,26,1994-11-15,German 2. Bundesliga,188,81,1994,11,15,4
7907,B. Ajdini,"RB, RWB, RM",67,Germany,28,1992-12-10,German 2. Bundesliga,176,73,1992,12,10,4
7914,T. ÃnlÃ¼,RB,67,Germany,31,1989-09-10,Turkish SÃ¼per Lig,183,75,1989,9,10,3
7921,M. Schuster,CDM,67,Germany,25,1995-10-10,German 2. Bundesliga,179,77,1995,10,10,4
7930,M. Komenda,"CB, LB",67,Germany,24,1996-11-26,German 2. Bundesliga,184,76,1996,11,26,4
7933,L. Cueto,"LW, RW",67,Germany,25,1996-03-24,German 2. Bundesliga,175,64,1996,3,24,1
7952,M. Dittgen,"LM, LB",67,Germany,26,1995-03-03,German 2. Bundesliga,182,77,1995,3,3,1
7971,F. Platte,ST,67,Germany,25,1996-02-11,German 2. Bundesliga,190,86,1996,2,11,1
7991,R. Strieder,"CDM, CM",67,Germany,28,1992-07-06,Holland Eredivisie,174,68,1992,7,6,3
8003,N. Kijewski,LB,67,Germany,25,1996-03-28,German 3. Bundesliga,176,74,1996,3,28,1
8005,P. Hercher,"RB, LB",67,Germany,25,1996-03-21,German 3. Bundesliga,182,80,1996,3,21,1
8008,F. Porath,"RW, LW, CM",67,Germany,24,1997-02-23,German 2. Bundesliga,179,68,1997,2,23,1
8014,J. Mees,"LW, RW",67,Germany,25,1996-04-15,German 2. Bundesliga,180,76,1996,4,15,2
8017,E. Taffertshofer,"CDM, CM",67,Germany,26,1995-02-24,German 3. Bundesliga,174,71,1995,2,24,1
8053,E. Iyoha,"ST, RM",67,Germany,23,1997-10-11,German 2. Bundesliga,191,86,1997,10,11,4
8125,S. Breitkreuz,"CB, RB",67,Germany,29,1992-01-18,German 2. Bundesliga,189,87,1992,1,18,1
8126,L. Samson,"CB, CDM, CM",67,Germany,25,1995-07-03,German 3. Bundesliga,190,81,1995,7,3,3
8130,J. MÃ¼ller,CB,67,Germany,27,1994-01-18,German 2. Bundesliga,187,77,1994,1,18,1
8134,F. Ananou,"RB, CB, RM",67,Germany,23,1997-09-20,German 2. Bundesliga,183,78,1997,9,20,3
8136,N. Seufert,"CM, CDM",67,Germany,24,1997-02-03,German 1. Bundesliga,182,73,1997,2,3,1
8143,N. Schmidt,"CAM, CM, CF",67,Germany,23,1998-03-01,German 2. Bundesliga,184,84,1998,3,1,1
8144,C. Daferner,ST,67,Germany,23,1998-01-12,German 2. Bundesliga,189,82,1998,1,12,1
8174,F. GÃ¶tze,"CDM, CB",67,Germany,23,1998-02-11,German 3. Bundesliga,185,80,1998,2,11,1
8190,P. Sontheimer,"CM, CDM",67,Germany,22,1998-07-03,German 3. Bundesliga,168,65,1998,7,3,3
8221,D. Wiebe,"RB, CB, CDM",67,Germany,27,1994-03-22,German 3. Bundesliga,187,73,1994,3,22,1
8223,M. Heider,"ST, LM, RM",67,Germany,35,1986-05-18,German 3. Bundesliga,187,82,1986,5,18,2
8247,M. Biankadi,"RM, LM",67,Germany,26,1995-05-09,German 3. Bundesliga,181,78,1995,5,9,2
8281,P. Pfeiffer,"CB, LB",67,Germany,21,1999-08-20,German 2. Bundesliga,196,91,1999,8,20,3
8282,R. Massimo,RM,67,Germany,20,2000-10-12,German 1. Bundesliga,181,77,2000,10,12,4
8295,D. Otto,ST,67,Germany,22,1999-03-03,German 2. Bundesliga,185,82,1999,3,3,1
8334,S. Mamba,"ST, RM",67,Germany,27,1994-06-17,German 2. Bundesliga,177,75,1994,6,17,2
8337,J. DÃ¶rfler,"RB, RM, LM",67,Germany,24,1996-08-23,German 2. Bundesliga,186,80,1996,8,23,3
8339,M. Behrens,GK,67,Germany,24,1997-04-01,German 2. Bundesliga,193,89,1997,4,1,2
8348,A. Opoku,"LM, LW, RW",67,Germany,22,1999-03-28,German 3. Bundesliga,185,71,1999,3,28,1
8390,S. Rhein,"CDM, CM",67,Germany,23,1998-05-18,German 2. Bundesliga,180,74,1998,5,18,2
8435,F. Oswald,GK,67,Germany,30,1990-10-05,Austrian Football Bundesliga,184,77,1990,10,5,4
8437,A. Stiller,"CDM, CM",67,Germany,20,2001-04-04,German 1. Bundesliga,183,79,2001,4,4,2
8450,V. MÃ¼ller,GK,67,Germany,20,2000-08-23,Holland Eredivisie,190,91,2000,8,23,3
8453,K. Ehlers,CB,67,Germany,20,2001-01-23,German 2. Bundesliga,186,84,2001,1,23,1
8454,M. Malone,"LM, RM",67,Germany,20,2000-08-17,German 2. Bundesliga,187,85,2000,8,17,3
8558,K. Rabihic,"LW, RW, CAM",67,Germany,28,1993-02-24,German 3. Bundesliga,179,77,1993,2,24,1
8559,J. SchÃ¶ppner,"CM, CDM",67,Germany,22,1999-06-12,German 2. Bundesliga,190,78,1999,6,12,2
8568,C. BozdoÄan,"CAM, LM, CM",67,Germany,20,2001-04-05,Turkish SÃ¼per Lig,175,72,2001,4,5,2
8575,M. Kurt,"CDM, CM",67,Germany,25,1996-01-09,German 3. Bundesliga,181,76,1996,1,9,1
8580,A. Knauff,RM,67,Germany,19,2002-01-10,German 1. Bundesliga,180,73,2002,1,10,1
